0,294.4828426,374.8046706,107.6704744,109.164889,561.0993555,219.8105124,487.1017449,208.5011007,557.1040121,649.6135486,259.9682734,239.2453298,146.1572206,269.7710726,204.328975,202.3069245,202.6712027,509.1336955,278.9237398,259.5863161,146.1121544,172.8567037,135.1501259,112.273158,170.9229844,266.8835747,246.2538637,173.2240493,329.9749533,196.1970956,186.3051953,438.5374942,269.7768869,382.7196221,
294.4828426,0,83.88437901,194.6199502,226.3064973,281.8272628,85.40386098,255.7785256,236.0435825,313.1023648,368.400046,109.9846844,148.3929591,148.5232641,530.2327343,258.6357393,470.8261649,467.7517845,225.7445783,177.0482337,292.3286374,342.1361285,300.5537904,199.931362,406.5599162,465.0245192,555.9581673,495.8011284,458.02247,605.2854206,356.7796792,450.420865,163.4914145,65.90626016,124.9460293,
374.8046706,83.88437901,0,277.7292565,296.9438521,198.9391758,169.0761945,194.9669781,313.7654416,242.3287575,284.7981751,149.2976783,222.4103885,228.80189,598.4945003,307.3739985,554.5654905,551.5587122,142.3562752,200.7903325,365.1864107,425.6293441,357.6270428,268.2581176,487.0773306,545.7204041,632.1077676,562.3368212,533.6048472,676.4048555,413.3974145,534.2166111,86.05008258,114.6055505,72.8247108,
107.6704744,194.6199502,277.7292565,0,108.6021768,471.5433036,114.3207339,415.3740225,135.2973167,482.4038322,559.5115894,189.5008537,136.1008539,57.72224811,371.5921662,208.1875595,277.8196099,275.361398,417.1277521,231.6120911,199.8413097,163.0925444,207.8870886,110.8683458,216.0453077,273.5441976,374.5203656,344.0052009,280.4589884,436.1849445,252.2129997,257.960779,349.4436831,184.6631685,297.9465189,
109.164889,226.3064973,296.9438521,108.6021768,0,469.2463826,174.8415636,383.88653,243.8760973,454.6526349,557.3078319,162.5144814,231.2932983,94.67690549,303.9268497,104.64298,311.2438712,311.785768,420.6875715,170.9532487,307.8008577,239.0633343,99.97351212,30.16913534,209.0588626,265.8377157,337.1345606,269.8552551,238.5303659,379.8219219,148.5288683,295.4682837,348.440766,183.5787236,290.0973293,
561.0993555,281.8272628,198.9391758,471.5433036,469.2463826,0,367.202954,137.7753997,511.3713755,111.0196633,88.51506098,306.839738,419.0742983,418.4221062,754.957343,445.1777689,749.3605979,746.851519,57.12636545,323.0308493,559.2765603,623.927136,504.015145,439.0931626,672.2368768,730.7133483,805.2064044,716.1907528,706.9978247,837.4318713,554.9400134,729.4547779,122.6550046,291.3392751,179.2947545,
219.8105124,85.40386098,169.0761945,114.3207339,174.8415636,367.202954,0,331.9843897,158.4436962,393.434351,453.7768258,134.3179626,84.78152366,81.89040157,472.3197723,239.2722491,386.8182076,383.4693133,311.1425443,199.2310553,220.4272569,256.7356087,266.0400213,155.7776551,330.0761404,387.8011409,485.897421,440.8957817,389.7854979,542.4251541,319.9248046,366.200876,247.9893046,104.741519,204.1399944,
487.1017449,255.7785256,194.9669781,415.3740225,383.88653,137.7753997,331.9843897,0,489.5796802,71.10630173,205.262212,228.4363536,404.1313092,357.9344816,646.5532394,336.2954753,686.171649,685.1106344,134.4804693,218.1676378,547.9133479,577.3810141,396.8161525,354.5363127,592.8659614,649.6595345,709.0816907,606.842935,613.1728848,730.8128794,442.7208758,667.9126834,117.6810651,232.8241638,131.0545157,
208.5011007,236.0435825,313.7654416,135.2973167,243.8760973,511.3713755,158.4436962,489.5796802,0,549.0254195,594.3210722,286.2685937,92.72914744,172.3077658,475.4065112,342.0626337,289.0684402,283.0456111,454.2667145,343.8787694,66.90948066,143.1676039,342.7252617,244.3064233,286.0236886,333.1520114,451.5216413,454.2454715,370.0933768,527.1493486,384.5969062,267.8608884,398.1740307,262.5056027,360.0890653,
557.1040121,313.1023648,242.3287575,482.4038322,454.6526349,111.0196633,393.434351,71.10630173,549.0254195,0,151.3156802,297.6178432,460.7751853,425.3685596,716.3564241,406.7088233,755.2515481,753.9851877,137.8167558,289.2337333,604.7402823,643.3157254,467.2596973,425.1768361,663.5259247,720.4781556,780.0542602,676.5479135,684.2518937,800.7908067,512.2656716,736.7261109,156.958894,298.2789449,189.3235684,
649.6135486,368.400046,284.7981751,559.5115894,557.3078319,88.51506098,453.7768258,205.262212,594.3210722,151.3156802,0,394.8097073,501.6457142,506.7567747,840.2690255,529.5991049,837.3129797,834.695206,142.7138103,407.5825234,639.3435976,710.4235859,589.075161,527.1417791,760.7343321,819.1968535,892.7493818,801.2097979,794.6992293,923.2590956,638.8361448,817.3055006,211.130508,379.8492689,267.626382,
259.9682734,109.9846844,149.2976783,189.5008537,162.5144814,306.839738,134.3179626,228.4363536,286.2685937,297.6178432,394.8097073,0,218.9811261,131.8155668,454.5783459,158.1497917,457.7765815,456.6758665,259.4208894,68.69569314,351.2786399,352.5842865,209.1364864,132.345417,368.4753105,426.3857466,498.5923394,417.2398229,400.2445623,534.8811492,264.5192537,439.4764645,186.9459808,44.09148739,128.0265963,
239.2453298,148.3929591,222.4103885,136.1008539,231.2932983,419.0742983,84.78152366,404.1313092,92.72914744,460.7751853,501.6457142,218.9811261,0,139.3482639,507.1080844,312.7391391,366.69269,361.6926386,361.9493963,283.8666166,144.0227345,223.7331468,329.7116983,220.2291344,338.1515088,391.8292945,502.2852291,480.0701102,411.9387325,569.1676889,379.7987777,345.3441657,307.6623399,186.7563743,273.3328828,
146.1572206,148.5232641,228.80189,57.72224811,94.67690549,418.4221062,81.89040157,357.9344816,172.3077658,425.3685596,506.7567747,131.8155668,139.3482639,0,390.6493601,175.1617652,332.0697507,330.1339267,365.0892321,177.0640459,239.1887561,220.7730266,190.8299266,80.88124471,258.3967845,316.9930466,408.3655236,359.0129292,311.0593192,461.7862943,242.4371923,312.7600098,295.8506567,128.6870392,242.5743129,
269.7710726,530.2327343,598.4945003,371.5921662,303.9268497,754.957343,472.3197723,646.5532394,475.4065112,716.3564241,840.2690255,454.5783459,507.1080844,390.6493601,0,311.0686022,301.3574508,309.0116581,712.0743572,432.7334365,518.439186,371.7798851,251.2043231,331.0226773,204.4639746,191.2708405,111.9928858,40.03737577,113.4204309,84.89681139,204.2401622,305.9892276,639.8809796,483.9349933,580.6218696,
204.328975,258.6357393,307.3739985,208.1875595,104.64298,445.1777689,239.2722491,336.2954753,342.0626337,406.7088233,529.5991049,158.1497917,312.7391391,175.1617652,311.0686022,0,399.5957937,401.4666501,405.0523338,122.1597908,407.7106565,342.5187843,60.55282486,97.7574787,283.7265245,334.0571616,375.3273534,271.7400947,282.570653,394.8567788,110.017493,386.2647786,333.9614302,197.5587156,275.4260759,
202.3069245,470.8261649,554.5654905,277.8196099,311.2438712,749.3605979,386.8182076,686.171649,289.0684402,755.2515481,837.3129797,457.7765815,366.69269,332.0697507,301.3574508,399.5957937,0,8.615966624,694.8503314,481.1567365,296.4014207,145.9008719,355.7133127,337.3709404,125.8141986,110.3994626,219.9794101,305.0730052,195.2115708,310.3349866,356.3862888,21.36565991,627.1743621,460.7359408,574.6440404,
202.6712027,467.7517845,551.5587122,275.361398,311.785768,746.851519,383.4693133,685.1106344,283.0456111,753.9851877,834.695206,456.6758665,361.6926386,330.1339267,309.0116581,401.4666501,8.615966624,0,692.1495422,481.2375284,289.129589,139.9421292,358.5101283,337.5029109,130.4682748,117.8581877,228.4561575,312.1491705,202.1452775,318.7728329,360.4266864,17.400972,624.8038358,458.820161,572.661149,
509.1336955,225.7445783,142.3562752,417.1277521,420.6875715,57.12636545,311.1425443,134.4804693,454.2667145,137.8167558,142.7138103,259.4208894,361.9493963,365.0892321,712.0743572,405.0523338,694.8503314,692.1495422,0,283.9137417,502.2704028,567.8493804,462.3996264,390.6782227,620.8359636,679.4555707,757.6602072,673.8979339,659.1427131,793.4843591,515.0528663,674.7664344,72.48287144,239.7362107,131.6698479,
278.9237398,177.0482337,200.7903325,231.6120911,170.9532487,323.0308493,199.2310553,218.1676378,343.8787694,289.2337333,407.5825234,68.69569314,283.8666166,177.0640459,432.7334365,122.1597908,481.1567365,481.2375284,283.9137417,0,410.1943959,391.8254274,181.5311759,143.7883325,378.9330475,434.400461,491.0172133,393.6272846,395.0203735,516.0324175,231.9509464,464.5719334,213.8596581,111.6056975,156.6750688,
259.5863161,292.3286374,365.1864107,199.8413097,307.8008577,559.2765603,220.4272569,547.9133479,66.90948066,604.7402823,639.3435976,351.2786399,144.0227345,239.1887561,518.439186,407.7106565,296.4014207,289.129589,502.2704028,410.1943959,0,157.7151242,405.4150266,310.0123428,320.1006501,360.0247215,482.0519604,500.8553059,408.8232981,562.9132086,444.6566231,276.3886607,450.9284065,325.1637536,417.2697214,
146.1121544,342.1361285,425.6293441,163.0925444,239.0633343,623.927136,256.7356087,577.3810141,143.1676039,643.3157254,710.4235859,352.5842865,223.7331468,220.7730266,371.7798851,342.5187843,145.9008719,139.9421292,567.8493804,391.8254274,157.7151242,0,318.0063734,256.2270533,168.1164214,202.9417466,325.5915607,359.7362817,259.1363383,408.7985189,341.6754206,124.7081311,503.989422,345.0680499,456.2472349,
172.8567037,300.5537904,357.6270428,207.8870886,99.97351212,504.015145,266.0400213,396.8161525,342.7252617,467.2596973,589.075161,209.1364864,329.7116983,190.8299266,251.2043231,60.55282486,355.7133127,358.5101283,462.3996264,181.5311759,405.4150266,318.0063734,0,110.7017167,234.6642396,281.1696547,315.4194674,212.196713,224.1619823,334.636462,56.27207409,344.3935198,390.6756713,244.4172308,331.6516514,
135.1501259,199.931362,268.2581176,110.8683458,30.16913534,439.0931626,155.7776551,354.5363127,244.3064233,425.1768361,527.1417791,132.345417,220.2291344,80.88124471,331.0226773,97.7574787,337.3709404,337.5029109,390.6782227,143.7883325,310.0123428,256.2270533,110.7017167,0,238.3502725,295.4898569,367.0295698,295.9938127,268.4711639,408.1500305,164.1550149,320.9002988,318.3878949,154.3306071,259.9720047,
112.273158,406.5599162,487.0773306,216.0453077,209.0588626,672.2368768,330.0761404,592.8659614,286.0236886,663.5259247,760.7343321,368.4753105,338.1515088,258.3967845,204.4639746,283.7265245,125.8141986,130.4682748,620.8359636,378.9330475,320.1006501,168.1164214,234.6642396,238.3502725,0,58.68423814,165.7907717,196.4783418,91.22951109,242.8661876,230.9775298,119.9420215,549.855556,381.1843033,493.3452436,
170.9229844,465.0245192,545.7204041,273.5441976,265.8377157,730.7133483,387.8011409,649.6595345,333.1520114,720.4781556,819.1968535,426.3857466,391.8292945,316.9930466,191.2708405,334.0571616,110.3994626,117.8581877,679.4555707,434.400461,360.0247215,202.9417466,281.1696547,295.4898569,58.68423814,0,122.966894,195.1168142,86.20082761,209.3507169,268.5229652,115.014841,608.3935956,439.7701783,551.7200913,
266.8835747,555.9581673,632.1077676,374.5203656,337.1345606,805.2064044,485.897421,709.0816907,451.5216413,780.0542602,892.7493818,498.5923394,502.2852291,408.3655236,111.9928858,375.3273534,219.9794101,228.4561575,757.6602072,491.0172133,482.0519604,325.5915607,315.4194674,367.0295698,165.7907717,122.966894,0,139.8067313,98.64616003,90.55498502,281.2831507,230.699371,685.298178,520.274435,626.6032114,
246.2538637,495.8011284,562.3368212,344.0052009,269.8552551,716.1907528,440.8957817,606.842935,454.2454715,676.5479135,801.2097979,417.2398229,480.0701102,359.0129292,40.03737577,271.7400947,305.0730052,312.1491705,673.8979339,393.6272846,500.8553059,359.7362817,212.196713,295.9938127,196.4783418,195.1168142,139.8067313,0,110.1628831,124.9336233,164.3303095,306.9349535,601.8385977,447.732529,542.6210957,
173.2240493,458.02247,533.6048472,280.4589884,238.5303659,706.9978247,389.7854979,613.1728848,370.0933768,684.2518937,794.6992293,400.2445623,411.9387325,311.0593192,113.4204309,282.570653,195.2115708,202.1452775,659.1427131,395.0203735,408.8232981,259.1363383,224.1619823,268.4711639,91.22951109,86.20082761,98.64616003,110.1628831,0,157.7786829,198.7705916,196.7814067,586.8166174,421.6303043,528.2125955,
329.9749533,605.2854206,676.4048555,436.1849445,379.8219219,837.4318713,542.4251541,730.8128794,527.1493486,800.7908067,923.2590956,534.8811492,569.1676889,461.7862943,84.89681139,394.8567788,310.3349866,318.7728329,793.4843591,516.0324175,562.9132086,408.7985189,334.636462,408.1500305,242.8661876,209.3507169,90.55498502,124.9336233,157.7786829,0,288.9543981,320.4128386,721.1119432,562.2248653,661.8454106,
196.1970956,356.7796792,413.3974145,252.2129997,148.5288683,554.9400134,319.9248046,442.7208758,384.5969062,512.2656716,638.8361448,264.5192537,379.7987777,242.4371923,204.2401622,110.017493,356.3862888,360.4266864,515.0528663,231.9509464,444.6566231,341.6754206,56.27207409,164.1550149,230.9775298,268.5229652,281.2831507,164.3303095,198.7705916,288.9543981,0,348.1058549,443.838463,300.5303349,385.1320287,
186.3051953,450.420865,534.2166111,257.960779,295.4682837,729.4547779,366.200876,667.9126834,267.8608884,736.7261109,817.3055006,439.4764645,345.3441657,312.7600098,305.9892276,386.2647786,21.36565991,17.400972,674.7664344,464.5719334,276.3886607,124.7081311,344.3935198,320.9002988,119.9420215,115.014841,230.699371,306.9349535,196.7814067,320.4128386,348.1058549,0,607.4030009,441.4446924,555.2769828,
438.5374942,163.4914145,86.05008258,349.4436831,348.440766,122.6550046,247.9893046,117.6810651,398.1740307,156.958894,211.130508,186.9459808,307.6623399,295.8506567,639.8809796,333.9614302,627.1743621,624.8038358,72.48287144,213.8596581,450.9284065,503.989422,390.6756713,318.3878949,549.855556,608.3935956,685.298178,601.8385977,586.8166174,721.1119432,443.838463,607.4030009,0,168.7614994,59.27390543,
269.7768869,65.90626016,114.6055505,184.6631685,183.5787236,291.3392751,104.741519,232.8241638,262.5056027,298.2789449,379.8492689,44.09148739,186.7563743,128.6870392,483.9349933,197.5587156,460.7359408,458.820161,239.7362107,111.6056975,325.1637536,345.0680499,244.4172308,154.3306071,381.1843033,439.7701783,520.274435,447.732529,421.6303043,562.2248653,300.5303349,441.4446924,168.7614994,0,113.95222,
382.7196221,124.9460293,72.8247108,297.9465189,290.0973293,179.2947545,204.1399944,131.0545157,360.0890653,189.3235684,267.626382,128.0265963,273.3328828,242.5743129,580.6218696,275.4260759,574.6440404,572.661149,131.6698479,156.6750688,417.2697214,456.2472349,331.6516514,259.9720047,493.3452436,551.7200913,626.6032114,542.6210957,528.2125955,661.8454106,385.1320287,555.2769828,59.27390543,113.95222,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,